Wavelength,Transmittance
250.0,0.0016448371205154517
251.0,0.0016448371205154517
252.0,0.0016448371205154517
253.0,0.0016448371205154517
254.0,0.0016448371205154517
255.0,0.0016448371205154517
256.0,0.0016448371205154517
257.0,0.0016448371205154517
258.0,0.0016448371205154517
259.0,0.0016448371205154517
260.0,0.0016448371205154517
261.0,0.0016448371205154517
262.0,0.0016448371205154517
263.0,0.0016448371205154517
264.0,0.0016448371205154517
265.0,0.0016448371205154517
266.0,0.0016448371205154517
267.0,0.0016448371205154517
268.0,0.0016448371205154517
269.0,0.0016448371205154517
270.0,0.0016448371205154517
271.0,0.0016448371205154517
272.0,0.0016448371205154517
273.0,0.0016448371205154517
274.0,0.0016448371205154517
275.0,0.0016448371205154517
276.0,0.0016448371205154517
277.0,0.0016448371205154517
278.0,0.0016448371205154517
279.0,0.0016448371205154517
280.0,0.0016448371205154517
281.0,0.0016448371205154517
282.0,0.0016448371205154517
283.0,0.0016448371205154517
284.0,0.0016448371205154517
285.0,0.0016448371205154517
286.0,0.0016448371205154517
287.0,0.0016448371205154517
288.0,0.0016448371205154517
289.0,0.0016448371205154517
290.0,0.0016448371205154517
291.0,0.0016448371205154517
292.0,0.0016448371205154517
293.0,0.0016448371205154517
294.0,0.0016448371205154517
295.0,0.0016448371205154517
296.0,0.0016448371205154517
297.0,0.0016448371205154517
298.0,0.0016448371205154517
299.0,0.0016448371205154517
300.0,0.0016448371205154517
301.0,0.0016448371205154517
302.0,0.0016448371205154517
303.0,0.0016448371205154517
304.0,0.0016448371205154517
305.0,0.0016448371205154517
306.0,0.0016448371205154517
307.0,0.0016448371205154517
308.0,0.0016448371205154517
309.0,0.0016448371205154517
310.0,0.0016448371205154517
311.0,0.0016448371205154517
312.0,0.0016448371205154517
313.0,0.0016448371205154517
314.0,0.0016448371205154517
315.0,0.0016448371205154517
316.0,0.0016448371205154517
317.0,0.0016448371205154517
318.0,0.0016448371205154517
319.0,0.0016448371205154517
320.0,0.0016448371205154517
321.0,0.0016448371205154517
322.0,0.0016448371205154517
323.0,0.0016448371205154517
324.0,0.0016448371205154517
325.0,0.0016448371205154517
326.0,0.0016448371205154517
327.0,0.0016448371205154517
328.0,0.0016448371205154517
329.0,0.0016448371205154517
330.0,0.0016448371205154517
331.0,0.0016448371205154517
332.0,0.0016448371205154517
333.0,0.0016448371205154517
334.0,0.0016448371205154517
335.0,0.0016448371205154517
336.0,0.0016448371205154517
337.0,0.0016448371205154517
338.0,0.0016448371205154517
339.0,0.0016448371205154517
340.0,0.0016448371205154517
341.0,0.0016448371205154517
342.0,0.0016448371205154517
343.0,0.0016448371205154517
344.0,0.0016448371205154517
345.0,0.0016448371205154517
346.0,0.0016448371205154517
347.0,0.0016448371205154517
348.0,0.0016448371205154517
349.0,0.0016448371205154517
350.0,0.0016448371205154517
351.0,0.0016448371205154517
352.0,0.0016448371205154517
353.0,0.0016448371205154517
354.0,0.0016448371205154517
355.0,0.0016448371205154517
356.0,0.0016448371205154517
357.0,0.0016448371205154517
